1.124019897460937500e+03 0.000000000000000000e+00
1.124029907226562500e+03 0.000000000000000000e+00
1.124039916992187500e+03 0.000000000000000000e+00
1.124049804687500000e+03 0.000000000000000000e+00
1.124059814453125000e+03 0.000000000000000000e+00
1.124069824218750000e+03 0.000000000000000000e+00
1.124079711914062500e+03 0.000000000000000000e+00
1.124089721679687500e+03 0.000000000000000000e+00
1.124099731445312500e+03 0.000000000000000000e+00
1.124109619140625000e+03 0.000000000000000000e+00
1.124119628906250000e+03 0.000000000000000000e+00
1.124129638671875000e+03 0.000000000000000000e+00
1.124139526367187500e+03 0.000000000000000000e+00
1.124149536132812500e+03 0.000000000000000000e+00
1.124159545898437500e+03 0.000000000000000000e+00
1.124169433593750000e+03 0.000000000000000000e+00
1.124179443359375000e+03 0.000000000000000000e+00
1.124189453125000000e+03 0.000000000000000000e+00
1.124199340820312500e+03 0.000000000000000000e+00
1.124209350585937500e+03 0.000000000000000000e+00
1.124219360351562500e+03 0.000000000000000000e+00
1.124229370117187500e+03 0.000000000000000000e+00
1.124239257812500000e+03 0.000000000000000000e+00
1.124249267578125000e+03 0.000000000000000000e+00
1.124259277343750000e+03 0.000000000000000000e+00
1.124269165039062500e+03 0.000000000000000000e+00
1.124279174804687500e+03 0.000000000000000000e+00
1.124289184570312500e+03 0.000000000000000000e+00
1.124299072265625000e+03 0.000000000000000000e+00
1.124309082031250000e+03 0.000000000000000000e+00
1.124319091796875000e+03 0.000000000000000000e+00
1.124328979492187500e+03 0.000000000000000000e+00
1.124338989257812500e+03 0.000000000000000000e+00
1.124348999023437500e+03 0.000000000000000000e+00
1.124358886718750000e+03 0.000000000000000000e+00
1.124368896484375000e+03 0.000000000000000000e+00
1.124378906250000000e+03 0.000000000000000000e+00
1.124388793945312500e+03 0.000000000000000000e+00
1.124398803710937500e+03 0.000000000000000000e+00
1.124408813476562500e+03 0.000000000000000000e+00
1.124418701171875000e+03 0.000000000000000000e+00
1.124428710937500000e+03 0.000000000000000000e+00
1.124438720703125000e+03 0.000000000000000000e+00
1.124448608398437500e+03 0.000000000000000000e+00
1.124458618164062500e+03 0.000000000000000000e+00
1.124468627929687500e+03 0.000000000000000000e+00
1.124478515625000000e+03 0.000000000000000000e+00
1.124488525390625000e+03 0.000000000000000000e+00
1.124498535156250000e+03 0.000000000000000000e+00
1.124508422851562500e+03 0.000000000000000000e+00
1.124518432617187500e+03 0.000000000000000000e+00
1.124528442382812500e+03 0.000000000000000000e+00
1.124538330078125000e+03 0.000000000000000000e+00
1.124548339843750000e+03 0.000000000000000000e+00
1.124558349609375000e+03 0.000000000000000000e+00
1.124568237304687500e+03 0.000000000000000000e+00
1.124578247070312500e+03 0.000000000000000000e+00
1.124588256835937500e+03 0.000000000000000000e+00
1.124598144531250000e+03 0.000000000000000000e+00
1.124608154296875000e+03 0.000000000000000000e+00
1.124618164062500000e+03 0.000000000000000000e+00
1.124628051757812500e+03 0.000000000000000000e+00
1.124638061523437500e+03 0.000000000000000000e+00
1.124648071289062500e+03 0.000000000000000000e+00
1.124657958984375000e+03 0.000000000000000000e+00
1.124667968750000000e+03 0.000000000000000000e+00
1.124677978515625000e+03 0.000000000000000000e+00
1.124687988281250000e+03 0.000000000000000000e+00
1.124697875976562500e+03 0.000000000000000000e+00
1.124707885742187500e+03 0.000000000000000000e+00
1.124717895507812500e+03 0.000000000000000000e+00
1.124727783203125000e+03 0.000000000000000000e+00
1.124737792968750000e+03 0.000000000000000000e+00
1.124747802734375000e+03 0.000000000000000000e+00
1.124757690429687500e+03 0.000000000000000000e+00
1.124767700195312500e+03 0.000000000000000000e+00
1.124777709960937500e+03 0.000000000000000000e+00
1.124787597656250000e+03 0.000000000000000000e+00
1.124797607421875000e+03 0.000000000000000000e+00
1.124807617187500000e+03 0.000000000000000000e+00
1.124817504882812500e+03 0.000000000000000000e+00
1.124827514648437500e+03 0.000000000000000000e+00
1.124837524414062500e+03 0.000000000000000000e+00
1.124847412109375000e+03 0.000000000000000000e+00
1.124857421875000000e+03 0.000000000000000000e+00
1.124867431640625000e+03 0.000000000000000000e+00
1.124877319335937500e+03 0.000000000000000000e+00
1.124887329101562500e+03 0.000000000000000000e+00
1.124897338867187500e+03 0.000000000000000000e+00
1.124907226562500000e+03 0.000000000000000000e+00
1.124917236328125000e+03 0.000000000000000000e+00
1.124927246093750000e+03 0.000000000000000000e+00
1.124937133789062500e+03 0.000000000000000000e+00
1.124947143554687500e+03 0.000000000000000000e+00
1.124957153320312500e+03 0.000000000000000000e+00
1.124967041015625000e+03 0.000000000000000000e+00
1.124977050781250000e+03 0.000000000000000000e+00
1.124987060546875000e+03 0.000000000000000000e+00
1.124996948242187500e+03 0.000000000000000000e+00
1.125006958007812500e+03 0.000000000000000000e+00
1.125016967773437500e+03 0.000000000000000000e+00
1.125026855468750000e+03 0.000000000000000000e+00
1.125036865234375000e+03 0.000000000000000000e+00
1.125046875000000000e+03 0.000000000000000000e+00
1.125056762695312500e+03 0.000000000000000000e+00
1.125066772460937500e+03 0.000000000000000000e+00
1.125076782226562500e+03 0.000000000000000000e+00
1.125086669921875000e+03 0.000000000000000000e+00
1.125096679687500000e+03 0.000000000000000000e+00
1.125106689453125000e+03 0.000000000000000000e+00
1.125116577148437500e+03 0.000000000000000000e+00
1.125126586914062500e+03 0.000000000000000000e+00
1.125136596679687500e+03 0.000000000000000000e+00
1.125146606445312500e+03 0.000000000000000000e+00
1.125156494140625000e+03 0.000000000000000000e+00
1.125166503906250000e+03 0.000000000000000000e+00
1.125176513671875000e+03 0.000000000000000000e+00
1.125186401367187500e+03 0.000000000000000000e+00
1.125196411132812500e+03 0.000000000000000000e+00
1.125206420898437500e+03 0.000000000000000000e+00
1.125216308593750000e+03 0.000000000000000000e+00
1.125226318359375000e+03 0.000000000000000000e+00
1.125236328125000000e+03 0.000000000000000000e+00
1.125246215820312500e+03 0.000000000000000000e+00
1.125256225585937500e+03 0.000000000000000000e+00
1.125266235351562500e+03 0.000000000000000000e+00
1.125276123046875000e+03 0.000000000000000000e+00
1.125286132812500000e+03 0.000000000000000000e+00
1.125296142578125000e+03 0.000000000000000000e+00
1.125306030273437500e+03 0.000000000000000000e+00
1.125316040039062500e+03 0.000000000000000000e+00
1.125326049804687500e+03 0.000000000000000000e+00
1.125335937500000000e+03 0.000000000000000000e+00
1.125345947265625000e+03 0.000000000000000000e+00
1.125355957031250000e+03 0.000000000000000000e+00
1.125365844726562500e+03 0.000000000000000000e+00
1.125375854492187500e+03 0.000000000000000000e+00
1.125385864257812500e+03 0.000000000000000000e+00
1.125395751953125000e+03 0.000000000000000000e+00
1.125405761718750000e+03 0.000000000000000000e+00
1.125415771484375000e+03 0.000000000000000000e+00
1.125425659179687500e+03 0.000000000000000000e+00
1.125435668945312500e+03 0.000000000000000000e+00
1.125445678710937500e+03 0.000000000000000000e+00
1.125455566406250000e+03 0.000000000000000000e+00
1.125465576171875000e+03 0.000000000000000000e+00
1.125475585937500000e+03 0.000000000000000000e+00
1.125485473632812500e+03 0.000000000000000000e+00
1.125495483398437500e+03 0.000000000000000000e+00
1.125505493164062500e+03 0.000000000000000000e+00
1.125515380859375000e+03 0.000000000000000000e+00
1.125525390625000000e+03 0.000000000000000000e+00
1.125535400390625000e+03 0.000000000000000000e+00
1.125545288085937500e+03 0.000000000000000000e+00
1.125555297851562500e+03 0.000000000000000000e+00
1.125565307617187500e+03 0.000000000000000000e+00
1.125575317382812500e+03 0.000000000000000000e+00
1.125585205078125000e+03 0.000000000000000000e+00
1.125595214843750000e+03 0.000000000000000000e+00
1.125605224609375000e+03 0.000000000000000000e+00
1.125615112304687500e+03 0.000000000000000000e+00
1.125625122070312500e+03 0.000000000000000000e+00
1.125635131835937500e+03 0.000000000000000000e+00
1.125645019531250000e+03 0.000000000000000000e+00
1.125655029296875000e+03 0.000000000000000000e+00
1.125665039062500000e+03 0.000000000000000000e+00
1.125674926757812500e+03 0.000000000000000000e+00
1.125684936523437500e+03 0.000000000000000000e+00
1.125694946289062500e+03 0.000000000000000000e+00
1.125704833984375000e+03 0.000000000000000000e+00
1.125714843750000000e+03 0.000000000000000000e+00
1.125724853515625000e+03 0.000000000000000000e+00
1.125734741210937500e+03 0.000000000000000000e+00
1.125744750976562500e+03 0.000000000000000000e+00
1.125754760742187500e+03 0.000000000000000000e+00
1.125764648437500000e+03 0.000000000000000000e+00
1.125774658203125000e+03 0.000000000000000000e+00
1.125784667968750000e+03 0.000000000000000000e+00
1.125794555664062500e+03 0.000000000000000000e+00
1.125804565429687500e+03 0.000000000000000000e+00
1.125814575195312500e+03 0.000000000000000000e+00
1.125824462890625000e+03 0.000000000000000000e+00
1.125834472656250000e+03 0.000000000000000000e+00
1.125844482421875000e+03 0.000000000000000000e+00
1.125854370117187500e+03 0.000000000000000000e+00
1.125864379882812500e+03 0.000000000000000000e+00
1.125874389648437500e+03 0.000000000000000000e+00
1.125884277343750000e+03 0.000000000000000000e+00
1.125894287109375000e+03 0.000000000000000000e+00
1.125904296875000000e+03 0.000000000000000000e+00
1.125914184570312500e+03 0.000000000000000000e+00
1.125924194335937500e+03 0.000000000000000000e+00
1.125934204101562500e+03 0.000000000000000000e+00
1.125944091796875000e+03 0.000000000000000000e+00
1.125954101562500000e+03 0.000000000000000000e+00
1.125964111328125000e+03 0.000000000000000000e+00
1.125973999023437500e+03 0.000000000000000000e+00
1.125984008789062500e+03 0.000000000000000000e+00
1.125994018554687500e+03 0.000000000000000000e+00
1.126003906250000000e+03 0.000000000000000000e+00
1.126013916015625000e+03 0.000000000000000000e+00
1.126023925781250000e+03 0.000000000000000000e+00
1.126033935546875000e+03 0.000000000000000000e+00
1.126043823242187500e+03 0.000000000000000000e+00
1.126053833007812500e+03 0.000000000000000000e+00
1.126063842773437500e+03 0.000000000000000000e+00
1.126073730468750000e+03 0.000000000000000000e+00
1.126083740234375000e+03 0.000000000000000000e+00
1.126093750000000000e+03 0.000000000000000000e+00
1.126103637695312500e+03 0.000000000000000000e+00
1.126113647460937500e+03 0.000000000000000000e+00
1.126123657226562500e+03 0.000000000000000000e+00
1.126133544921875000e+03 0.000000000000000000e+00
1.126143554687500000e+03 0.000000000000000000e+00
1.126153564453125000e+03 0.000000000000000000e+00
